GpsCycle,GpsWeek,GpsToW[s],TimeStartup[ns],UnCompAccX[m/s^2],UnCompAccY[m/s^2],UnCompAccZ[m/s^2],UnCompGyroX[rad/s],UnCompGyroY[rad/s],UnCompGyroZ[rad/s]
1,18,518435.9,22900000000,1.05442188e-07,-0.0200002139,0.0338513801,6.54074735e-05,3.20848249e-05,-0.02
1,18,518436,23000000000,1.05765178e-07,-0.0200002135,0.0338511186,6.5342863e-05,3.22155736e-05,-0.02
1,18,518436.1,23100000000,1.06086475e-07,-0.0200002131,0.0338508573,6.5277991e-05,3.23461929e-05,-0.02
1,18,518436.2,23200000000,1.06406075e-07,-0.0200002126,0.0338505963,6.52128579e-05,3.24766821e-05,-0.02
1,18,518436.3,23300000000,1.06723973e-07,-0.0200002122,0.0338503356,6.5147464e-05,3.26070407e-05,-0.02
1,18,518436.4,23400000000,1.07040163e-07,-0.0200002118,0.0338500752,6.50818094e-05,3.27372683e-05,-0.02
1,18,518436.5,23500000000,1.07354641e-07,-0.0200002113,0.033849815,6.50158945e-05,3.28673644e-05,-0.02
1,18,518436.6,23600000000,1.076674e-07,-0.0200002109,0.0338495551,6.49497195e-05,3.29973283e-05,-0.02
1,18,518436.7,23700000000,1.07978437e-07,-0.0200002105,0.0338492954,6.48832847e-05,3.31271596e-05,-0.02
1,18,518436.8,23800000000,1.08287747e-07,-0.0200002101,0.033849036,6.48165903e-05,3.32568578e-05,-0.02
1,18,518436.9,23900000000,1.08595324e-07,-0.0200002096,0.0338487769,6.47496367e-05,3.33864223e-05,-0.02
1,18,518437,24000000000,1.08901163e-07,-0.0200002092,0.033848518,6.4682424e-05,3.35158527e-05,-0.02
1,18,518437.1,24100000000,1.0920526e-07,-0.0200002087,0.0338482594,6.46149526e-05,3.36451486e-05,-0.02
1,18,518437.2,24200000000,1.0950761e-07,-0.0200002083,0.0338480011,6.45472227e-05,3.3774309e-05,-0.02
1,18,518437.3,24300000000,1.09808207e-07,-0.0200002079,0.0338477431,6.44792345e-05,3.39033337e-05,-0.02
1,18,518437.4,24400000000,1.10107048e-07,-0.0200002074,0.0338474853,6.44109885e-05,3.40322222e-05,-0.02
1,18,518437.5,24500000000,1.10404126e-07,-0.020000207,0.0338472278,6.43424848e-05,3.41609739e-05,-0.02
1,18,518437.6,24600000000,1.10699439e-07,-0.0200002065,0.0338469706,6.42737237e-05,3.42895886e-05,-0.02
1,18,518437.7,24700000000,1.1099298e-07,-0.0200002061,0.0338467136,6.42047054e-05,3.44180652e-05,-0.02
1,18,518437.8,24800000000,1.11284745e-07,-0.0200002057,0.0338464569,6.41354304e-05,3.45464036e-05,-0.02
1,18,518437.9,24900000000,1.1157473e-07,-0.0200002052,0.0338462005,6.40658987e-05,3.46746031e-05,-0.02
1,18,518438,25000000000,1.1186293e-07,-0.0200002048,0.0338459444,6.39961108e-05,3.48026636e-05,-0.02
1,18,518438.1,25100000000,1.1214934e-07,-0.0200002043,0.0338456886,6.39260669e-05,3.49305839e-05,-0.02
1,18,518438.2,25200000000,1.12433955e-07,-0.0200002039,0.033845433,6.38557673e-05,3.50583639e-05,-0.02
1,18,518438.3,25300000000,1.12716771e-07,-0.0200002034,0.0338451777,6.37852122e-05,3.51860034e-05,-0.02
1,18,518438.4,25400000000,1.12997784e-07,-0.020000203,0.0338449227,6.37144019e-05,3.53135011e-05,-0.02
1,18,518438.5,25500000000,1.13276989e-07,-0.0200002025,0.033844668,6.36433368e-05,3.5440857e-05,-0.02
1,18,518438.6,25600000000,1.13554382e-07,-0.0200002021,0.0338444136,6.35720171e-05,3.55680708e-05,-0.02
1,18,518438.7,25700000000,1.13829958e-07,-0.0200002016,0.0338441595,6.3500443e-05,3.56951413e-05,-0.02
1,18,518438.8,25800000000,1.14103712e-07,-0.0200002011,0.0338439056,6.3428615e-05,3.58220685e-05,-0.02
1,18,518438.9,25900000000,1.14375641e-07,-0.0200002007,0.0338436521,6.33565332e-05,3.59488521e-05,-0.02
1,18,518439,26000000000,1.1464574e-07,-0.0200002002,0.0338433988,6.32841979e-05,3.60754912e-05,-0.02
1,18,518439.1,26100000000,1.14914004e-07,-0.0200001998,0.0338431458,6.32116095e-05,3.62019851e-05,-0.02
1,18,518439.2,26200000000,1.1518043e-07,-0.0200001993,0.0338428931,6.31387683e-05,3.63283335e-05,-0.02
1,18,518439.3,26300000000,1.15445013e-07,-0.0200001989,0.0338426407,6.30656744e-05,3.64545363e-05,-0.02
1,18,518439.4,26400000000,1.15707749e-07,-0.0200001984,0.0338423886,6.29923283e-05,3.65805924e-05,-0.02
1,18,518439.5,26500000000,1.15968633e-07,-0.0200001979,0.0338421368,6.29187301e-05,3.67065018e-05,-0.02
1,18,518439.6,26600000000,1.16227662e-07,-0.0200001975,0.0338418852,6.28448803e-05,3.68322637e-05,-0.02
1,18,518439.7,26700000000,1.16484832e-07,-0.020000197,0.033841634,6.27707791e-05,3.69578774e-05,-0.02
1,18,518439.8,26800000000,1.16740137e-07,-0.0200001965,0.0338413831,6.26964268e-05,3.70833429e-05,-0.02
1,18,518439.9,26900000000,1.16993575e-07,-0.0200001961,0.0338411325,6.26218236e-05,3.72086592e-05,-0.02
1,18,518440,27000000000,1.17245141e-07,-0.0200001956,0.0338408821,6.254697e-05,3.73338263e-05,-0.02
1,18,518440.1,27100000000,1.17494831e-07,-0.0200001951,0.0338406321,6.24718661e-05,3.74588434e-05,-0.02
1,18,518440.2,27200000000,1.17742641e-07,-0.0200001947,0.0338403824,6.23965124e-05,3.75837098e-05,-0.02
1,18,518440.3,27300000000,1.17988567e-07,-0.0200001942,0.0338401329,6.2320909e-05,3.77084255e-05,-0.02
1,18,518440.4,27400000000,1.18232605e-07,-0.0200001937,0.0338398838,6.22450563e-05,3.78329894e-05,-0.02
1,18,518440.5,27500000000,1.18474752e-07,-0.0200001932,0.033839635,6.21689546e-05,3.79574017e-05,-0.02
1,18,518440.6,27600000000,1.18715003e-07,-0.0200001928,0.0338393865,6.20926043e-05,3.80816615e-05,-0.02
1,18,518440.7,27700000000,1.18953355e-07,-0.0200001923,0.0338391383,6.20160055e-05,3.8205768e-05,-0.02
1,18,518440.8,27800000000,1.19189803e-07,-0.0200001918,0.0338388904,6.19391586e-05,3.83297214e-05,-0.02
1,18,518440.9,27900000000,1.19424344e-07,-0.0200001913,0.0338386428,6.1862064e-05,3.84535209e-05,-0.02
1,18,518441,28000000000,1.19656975e-07,-0.0200001909,0.0338383955,6.17847219e-05,3.85771659e-05,-0.02
1,18,518441.1,28100000000,1.19887691e-07,-0.0200001904,0.0338381485,6.17071326e-05,3.87006557e-05,-0.02
1,18,518441.2,28200000000,1.20116489e-07,-0.0200001899,0.0338379018,6.16292965e-05,3.88239903e-05,-0.02
1,18,518441.3,28300000000,1.20343365e-07,-0.0200001894,0.0338376555,6.15512138e-05,3.8947169e-05,-0.02
1,18,518441.4,28400000000,1.20568315e-07,-0.0200001889,0.0338374094,6.14728849e-05,3.9070191e-05,-0.02
1,18,518441.5,28500000000,1.20791337e-07,-0.0200001885,0.0338371637,6.13943101e-05,3.91930564e-05,-0.02
1,18,518441.6,28600000000,1.21012425e-07,-0.020000188,0.0338369183,6.13154897e-05,3.93157644e-05,-0.02
1,18,518441.7,28700000000,1.21231578e-07,-0.0200001875,0.0338366732,6.1236424e-05,3.94383144e-05,-0.02
1,18,518441.8,28800000000,1.21448791e-07,-0.020000187,0.0338364284,6.11571133e-05,3.95607061e-05,-0.02
1,18,518441.9,28900000000,1.2166406e-07,-0.0200001865,0.0338361839,6.1077558e-05,3.9682939e-05,-0.02
1,18,518442,29000000000,1.21877383e-07,-0.020000186,0.0338359398,6.09977584e-05,3.98050121e-05,-0.02
1,18,518442.1,29100000000,1.22088756e-07,-0.0200001855,0.033835696,6.09177147e-05,3.99269257e-05,-0.02
1,18,518442.2,29200000000,1.22298176e-07,-0.020000185,0.0338354525,6.08374274e-05,4.0048679e-05,-0.02
1,18,518442.3,29300000000,1.22505639e-07,-0.0200001846,0.0338352093,6.07568966e-05,4.01702715e-05,-0.02
1,18,518442.4,29400000000,1.22711141e-07,-0.0200001841,0.0338349664,6.06761229e-05,4.02917026e-05,-0.02
1,18,518442.5,29500000000,1.22914681e-07,-0.0200001836,0.0338347239,6.05951063e-05,4.04129719e-05,-0.02
1,18,518442.6,29600000000,1.23116253e-07,-0.0200001831,0.0338344817,6.05138474e-05,4.0534079e-05,-0.02
1,18,518442.7,29700000000,1.23315856e-07,-0.0200001826,0.0338342398,6.04323464e-05,4.06550233e-05,-0.02
1,18,518442.8,29800000000,1.23513486e-07,-0.0200001821,0.0338339982,6.03506037e-05,4.07758043e-05,-0.02
1,18,518442.9,29900000000,1.2370914e-07,-0.0200001816,0.033833757,6.02686195e-05,4.08964216e-05,-0.02
1,18,518443,30000000000,1.23902814e-07,-0.0200001811,0.0338335161,6.01863943e-05,4.10168747e-05,-0.02
1,18,518443.1,30100000000,1.24094506e-07,-0.0200001806,0.0338332755,6.01039282e-05,4.11371631e-05,-0.02
1,18,518443.2,30200000000,1.24284212e-07,-0.0200001801,0.0338330353,6.00212218e-05,4.12572861e-05,-0.02
1,18,518443.3,30300000000,1.2447193e-07,-0.0200001796,0.0338327954,5.99382752e-05,4.13772439e-05,-0.02
1,18,518443.4,30400000000,1.24657656e-07,-0.0200001791,0.0338325558,5.98550888e-05,4.14970353e-05,-0.02
1,18,518443.5,30500000000,1.24841388e-07,-0.0200001786,0.0338323165,5.9771663e-05,4.16166601e-05,-0.02
1,18,518443.6,30600000000,1.25023122e-07,-0.0200001781,0.0338320776,5.96879981e-05,4.17361178e-05,-0.02
1,18,518443.7,30700000000,1.25202856e-07,-0.0200001776,0.033831839,5.96040944e-05,4.1855408e-05,-0.02
1,18,518443.8,30800000000,1.25380586e-07,-0.0200001771,0.0338316008,5.95199523e-05,4.197453e-05,-0.02
1,18,518443.9,30900000000,1.25556311e-07,-0.0200001766,0.0338313629,5.9435572e-05,4.20934836e-05,-0.02
1,18,518444,31000000000,1.25730026e-07,-0.0200001761,0.0338311253,5.9350954e-05,4.22122681e-05,-0.02
1,18,518444.1,31100000000,1.2590173e-07,-0.0200001756,0.0338308881,5.92660986e-05,4.23308832e-05,-0.02
1,18,518444.2,31200000000,1.2607142e-07,-0.0200001751,0.0338306512,5.91810061e-05,4.24493283e-05,-0.02
1,18,518444.3,31300000000,1.26239092e-07,-0.0200001746,0.0338304147,5.90956768e-05,4.2567603e-05,-0.02
1,18,518444.4,31400000000,1.26404745e-07,-0.0200001741,0.0338301785,5.90101112e-05,4.26857068e-05,-0.02
1,18,518444.5,31500000000,1.26568375e-07,-0.0200001736,0.0338299426,5.89243094e-05,4.28036392e-05,-0.02
1,18,518444.6,31600000000,1.2672998e-07,-0.0200001731,0.0338297071,5.8838272e-05,4.29213998e-05,-0.02
1,18,518444.7,31700000000,1.26889557e-07,-0.0200001726,0.0338294719,5.87519991e-05,4.30389883e-05,-0.02
1,18,518444.8,31800000000,1.27047104e-07,-0.0200001721,0.0338292371,5.86654913e-05,4.31564038e-05,-0.02
1,18,518444.9,31900000000,1.27202619e-07,-0.0200001716,0.0338290026,5.85787487e-05,4.3273646e-05,-0.02
1,18,518445,32000000000,1.27356098e-07,-0.0200001711,0.0338287684,5.84917718e-05,4.33907145e-05,-0.02
1,18,518445.1,32100000000,1.27507539e-07,-0.0200001705,0.0338285347,5.84045609e-05,4.35076088e-05,-0.02
1,18,518445.2,32200000000,1.2765694e-07,-0.02000017,0.0338283012,5.83171164e-05,4.36243284e-05,-0.02
1,18,518445.3,32300000000,1.27804299e-07,-0.0200001695,0.0338280681,5.82294386e-05,4.37408732e-05,-0.02
1,18,518445.4,32400000000,1.27949613e-07,-0.020000169,0.0338278354,5.81415278e-05,4.38572421e-05,-0.02
1,18,518445.5,32500000000,1.2809288e-07,-0.0200001685,0.033827603,5.80533845e-05,4.3973435e-05,-0.02
1,18,518445.6,32600000000,1.28234097e-07,-0.020000168,0.033827371,5.79650089e-05,4.40894513e-05,-0.02
1,18,518445.7,32700000000,1.28373262e-07,-0.0200001675,0.0338271393,5.78764014e-05,4.4205291e-05,-0.02
1,18,518445.8,32800000000,1.28510374e-07,-0.020000167,0.033826908,5.77875624e-05,4.43209528e-05,-0.02
1,18,518445.9,32900000000,1.28645429e-07,-0.0200001664,0.033826677,5.76984922e-05,4.44364368e-05,-0.02
1,18,518446,33000000000,1.28778426e-07,-0.0200001659,0.0338264464,5.76091912e-05,4.45517424e-05,-0.02
1,18,518446.1,33100000000,1.28909363e-07,-0.0200001654,0.0338262162,5.75196598e-05,4.46668695e-05,-0.02
1,18,518446.2,33200000000,1.29038237e-07,-0.0200001649,0.0338259863,5.74298982e-05,4.4781817e-05,-0.02
1,18,518446.3,33300000000,1.29165046e-07,-0.0200001644,0.0338257567,5.73399069e-05,4.48965847e-05,-0.02
1,18,518446.4,33400000000,1.29289789e-07,-0.0200001639,0.0338255276,5.72496862e-05,4.50111725e-05,-0.02
1,18,518446.5,33500000000,1.29412463e-07,-0.0200001633,0.0338252987,5.71592365e-05,4.51255793e-05,-0.02
1,18,518446.6,33600000000,1.29533067e-07,-0.0200001628,0.0338250703,5.70685581e-05,4.5239805e-05,-0.02
1,18,518446.7,33700000000,1.29651598e-07,-0.0200001623,0.0338248422,5.69776514e-05,4.53538491e-05,-0.02
1,18,518446.8,33800000000,1.29768054e-07,-0.0200001618,0.0338246145,5.68865168e-05,4.54677111e-05,-0.02
1,18,518446.9,33900000000,1.29882435e-07,-0.0200001613,0.0338243871,5.67951546e-05,4.5581391e-05,-0.02
1,18,518447,34000000000,1.29994737e-07,-0.0200001608,0.0338241601,5.67035653e-05,4.56948876e-05,-0.02
1,18,518447.1,34100000000,1.30104959e-07,-0.0200001602,0.0338239335,5.6611749e-05,4.5808201e-05,-0.02
1,18,518447.2,34200000000,1.302131e-07,-0.0200001597,0.0338237073,5.65197063e-05,4.59213304e-05,-0.02
1,18,518447.3,34300000000,1.30319157e-07,-0.0200001592,0.0338234814,5.64274375e-05,4.60342754e-05,-0.02
1,18,518447.4,34400000000,1.30423129e-07,-0.0200001587,0.0338232559,5.6334943e-05,4.61470359e-05,-0.02
1,18,518447.5,34500000000,1.30525015e-07,-0.0200001581,0.0338230307,5.62422231e-05,4.6259611e-05,-0.02
1,18,518447.6,34600000000,1.30624811e-07,-0.0200001576,0.0338228059,5.61492782e-05,4.63720003e-05,-0.02
1,18,518447.7,34700000000,1.30722518e-07,-0.0200001571,0.0338225815,5.60561087e-05,4.64842039e-05,-0.02
1,18,518447.8,34800000000,1.30818134e-07,-0.0200001566,0.0338223575,5.59627149e-05,4.65962205e-05,-0.02
1,18,518447.9,34900000000,1.30911656e-07,-0.0200001561,0.0338221338,5.58690973e-05,4.67080502e-05,-0.02
1,18,518448,35000000000,1.31003084e-07,-0.0200001555,0.0338219106,5.57752561e-05,4.68196927e-05,-0.02
1,18,518448.1,35100000000,1.31092415e-07,-0.020000155,0.0338216876,5.56811919e-05,4.6931147e-05,-0.02
1,18,518448.2,35200000000,1.3117965e-07,-0.0200001545,0.0338214651,5.55869049e-05,4.70424129e-05,-0.02
1,18,518448.3,35300000000,1.31264785e-07,-0.020000154,0.033821243,5.54923955e-05,4.71534903e-05,-0.02
1,18,518448.4,35400000000,1.3134782e-07,-0.0200001534,0.0338210212,5.53976641e-05,4.72643782e-05,-0.02
1,18,518448.5,35500000000,1.31428754e-07,-0.0200001529,0.0338207998,5.53027111e-05,4.73750767e-05,-0.02
1,18,518448.6,35600000000,1.31507584e-07,-0.0200001524,0.0338205788,5.52075368e-05,4.74855848e-05,-0.02
1,18,518448.7,35700000000,1.31584311e-07,-0.0200001519,0.0338203581,5.51121417e-05,4.75959026e-05,-0.02
1,18,518448.8,35800000000,1.31658932e-07,-0.0200001513,0.0338201379,5.50165262e-05,4.77060291e-05,-0.02
1,18,518448.9,35900000000,1.31731447e-07,-0.0200001508,0.033819918,5.49206905e-05,4.78159644e-05,-0.02
1,18,518449,36000000000,1.31801854e-07,-0.0200001503,0.0338196985,5.48246352e-05,4.79257076e-05,-0.02
1,18,518449.1,36100000000,1.31870152e-07,-0.0200001498,0.0338194794,5.47283605e-05,4.80352584e-05,-0.02
1,18,518449.2,36200000000,1.3193634e-07,-0.0200001492,0.0338192607,5.46318668e-05,4.81446167e-05,-0.02
1,18,518449.3,36300000000,1.32000417e-07,-0.0200001487,0.0338190424,5.45351547e-05,4.82537816e-05,-0.02
1,18,518449.4,36400000000,1.32062382e-07,-0.0200001482,0.0338188245,5.44382243e-05,4.8362753e-05,-0.02
1,18,518449.5,36500000000,1.32122235e-07,-0.0200001476,0.0338186069,5.43410762e-05,4.84715301e-05,-0.02
1,18,518449.6,36600000000,1.32179973e-07,-0.0200001471,0.0338183897,5.42437107e-05,4.85801127e-05,-0.02
1,18,518449.7,36700000000,1.32235596e-07,-0.0200001466,0.033818173,5.41461282e-05,4.86885007e-05,-0.02
1,18,518449.8,36800000000,1.32289104e-07,-0.0200001461,0.0338179566,5.40483291e-05,4.87966929e-05,-0.02
1,18,518449.9,36900000000,1.32340495e-07,-0.0200001455,0.0338177406,5.39503137e-05,4.89046897e-05,-0.02
1,18,518450,37000000000,1.32389769e-07,-0.020000145,0.033817525,5.38520825e-05,4.90124899e-05,-0.02
1,18,518450.1,37100000000,1.32436924e-07,-0.0200001445,0.0338173098,5.37536359e-05,4.91200937e-05,-0.02
1,18,518450.2,37200000000,1.3248196e-07,-0.0200001439,0.033817095,5.36549743e-05,4.92275001e-05,-0.02
1,18,518450.3,37300000000,1.32524877e-07,-0.0200001434,0.0338168806,5.3556098e-05,4.93347089e-05,-0.02
1,18,518450.4,37400000000,1.32565673e-07,-0.0200001429,0.0338166665,5.34570075e-05,4.94417201e-05,-0.02
1,18,518450.5,37500000000,1.32604348e-07,-0.0200001423,0.0338164529,5.33577031e-05,4.95485326e-05,-0.02
1,18,518450.6,37600000000,1.32640902e-07,-0.0200001418,0.0338162397,5.32581853e-05,4.96551466e-05,-0.02
1,18,518450.7,37700000000,1.32675333e-07,-0.0200001413,0.0338160269,5.31584543e-05,4.9761561e-05,-0.02
1,18,518450.8,37800000000,1.32707642e-07,-0.0200001408,0.0338158144,5.30585108e-05,4.98677761e-05,-0.02
1,18,518450.9,37900000000,1.32737827e-07,-0.0200001402,0.0338156024,5.2958355e-05,4.9973791e-05,-0.02
1,18,518451,38000000000,1.32765888e-07,-0.0200001397,0.0338153908,5.28579873e-05,5.00796052e-05,-0.02
1,18,518451.1,38100000000,1.32791825e-07,-0.0200001392,0.0338151796,5.27574082e-05,5.01852183e-05,-0.02
1,18,518451.2,38200000000,1.32815638e-07,-0.0200001386,0.0338149687,5.2656618e-05,5.02906304e-05,-0.02
1,18,518451.3,38300000000,1.32837325e-07,-0.0200001381,0.0338147583,5.25556171e-05,5.03958405e-05,-0.02
1,18,518451.4,38400000000,1.32856887e-07,-0.0200001376,0.0338145483,5.2454406e-05,5.05008486e-05,-0.02
1,18,518451.5,38500000000,1.32874323e-07,-0.020000137,0.0338143387,5.23529851e-05,5.06056537e-05,-0.02
1,18,518451.6,38600000000,1.32889634e-07,-0.0200001365,0.0338141295,5.22513547e-05,5.07102561e-05,-0.02
1,18,518451.7,38700000000,1.32902818e-07,-0.020000136,0.0338139207,5.21495153e-05,5.08146548e-05,-0.02
1,18,518451.8,38800000000,1.32913875e-07,-0.0200001354,0.0338137123,5.20474673e-05,5.09188496e-05,-0.02
1,18,518451.9,38900000000,1.32922806e-07,-0.0200001349,0.0338135043,5.19452111e-05,5.10228403e-05,-0.02
1,18,518452,39000000000,1.32929611e-07,-0.0200001344,0.0338132968,5.1842747e-05,5.11266263e-05,-0.02
1,18,518452.1,39100000000,1.32934288e-07,-0.0200001338,0.0338130896,5.17400756e-05,5.12302069e-05,-0.02
1,18,518452.2,39200000000,1.32936839e-07,-0.0200001333,0.0338128829,5.16371971e-05,5.13335823e-05,-0.02
1,18,518452.3,39300000000,1.32937262e-07,-0.0200001328,0.0338126765,5.15341121e-05,5.14367514e-05,-0.02
1,18,518452.4,39400000000,1.32935558e-07,-0.0200001322,0.0338124706,5.1430821e-05,5.15397141e-05,-0.02
1,18,518452.5,39500000000,1.32931728e-07,-0.0200001317,0.0338122651,5.13273241e-05,5.16424703e-05,-0.02
1,18,518452.6,39600000000,1.3292577e-07,-0.0200001312,0.03381206,5.12236218e-05,5.1745019e-05,-0.02
1,18,518452.7,39700000000,1.32917686e-07,-0.0200001307,0.0338118553,5.11197146e-05,5.18473604e-05,-0.02
1,18,518452.8,39800000000,1.32907475e-07,-0.0200001301,0.0338116511,5.1015603e-05,5.19494938e-05,-0.02
1,18,518452.9,39900000000,1.32895138e-07,-0.0200001296,0.0338114472,5.09112872e-05,5.20514185e-05,-0.02
1,18,518453,40000000000,1.32880674e-07,-0.0200001291,0.0338112438,5.08067678e-05,5.21531343e-05,-0.02
1,18,518453.1,40100000000,1.32864084e-07,-0.0200001285,0.0338110408,5.07020451e-05,5.22546412e-05,-0.02
1,18,518453.2,40200000000,1.32845369e-07,-0.020000128,0.0338108382,5.05971196e-05,5.23559382e-05,-0.02
1,18,518453.3,40300000000,1.32824528e-07,-0.0200001275,0.033810636,5.04919917e-05,5.24570253e-05,-0.02
1,18,518453.4,40400000000,1.32801561e-07,-0.0200001269,0.0338104342,5.03866617e-05,5.25579018e-05,-0.02
1,18,518453.5,40500000000,1.3277647e-07,-0.0200001264,0.0338102329,5.02811302e-05,5.26585676e-05,-0.02
1,18,518453.6,40600000000,1.32749254e-07,-0.0200001259,0.033810032,5.01753976e-05,5.27590222e-05,-0.02
1,18,518453.7,40700000000,1.32719915e-07,-0.0200001253,0.0338098315,5.00694642e-05,5.28592649e-05,-0.02
1,18,518453.8,40800000000,1.32688452e-07,-0.0200001248,0.0338096315,4.99633306e-05,5.29592955e-05,-0.02
1,18,518453.9,40900000000,1.32654866e-07,-0.0200001243,0.0338094318,4.9856997e-05,5.30591139e-05,-0.02
1,18,518454,41000000000,1.32619157e-07,-0.0200001237,0.0338092326,4.9750464e-05,5.31587191e-05,-0.02
1,18,518454.1,41100000000,1.32581326e-07,-0.0200001232,0.0338090338,4.9643732e-05,5.32581114e-05,-0.02
1,18,518454.2,41200000000,1.32541375e-07,-0.0200001227,0.0338088355,4.95368013e-05,5.33572897e-05,-0.02
1,18,518454.3,41300000000,1.32499302e-07,-0.0200001222,0.0338086376,4.94296725e-05,5.34562543e-05,-0.02
1,18,518454.4,41400000000,1.3245511e-07,-0.0200001216,0.0338084401,4.9322346e-05,5.35550041e-05,-0.02
1,18,518454.5,41500000000,1.32408798e-07,-0.0200001211,0.033808243,4.92148221e-05,5.36535393e-05,-0.02
1,18,518454.6,41600000000,1.32360368e-07,-0.0200001206,0.0338080464,4.91071014e-05,5.37518591e-05,-0.02
1,18,518454.7,41700000000,1.3230982e-07,-0.02000012,0.0338078502,4.89991842e-05,5.38499632e-05,-0.02
1,18,518454.8,41800000000,1.32257155e-07,-0.0200001195,0.0338076544,4.88910709e-05,5.39478515e-05,-0.02
1,18,518454.9,41900000000,1.32202374e-07,-0.020000119,0.033807459,4.87827621e-05,5.40455231e-05,-0.02
1,18,518455,42000000000,1.32145477e-07,-0.0200001185,0.0338072641,4.86742582e-05,5.41429782e-05,-0.02
1,18,518455.1,42100000000,1.32086467e-07,-0.0200001179,0.0338070697,4.85655595e-05,5.42402162e-05,-0.02
1,18,518455.2,42200000000,1.32025343e-07,-0.0200001174,0.0338068756,4.84566665e-05,5.43372362e-05,-0.02
1,18,518455.3,42300000000,1.31962106e-07,-0.0200001169,0.033806682,4.83475797e-05,5.44340382e-05,-0.02
1,18,518455.4,42400000000,1.31896758e-07,-0.0200001163,0.0338064889,4.82382994e-05,5.45306222e-05,-0.02
1,18,518455.5,42500000000,1.318293e-07,-0.0200001158,0.0338062961,4.81288262e-05,5.46269872e-05,-0.02
1,18,518455.6,42600000000,1.31759733e-07,-0.0200001153,0.0338061038,4.80191604e-05,5.4723133e-05,-0.02
1,18,518455.7,42700000000,1.31688057e-07,-0.0200001148,0.033805912,4.79093026e-05,5.48190595e-05,-0.02
1,18,518455.8,42800000000,1.31614275e-07,-0.0200001142,0.0338057206,4.7799253e-05,5.49147659e-05,-0.02
1,18,518455.9,42900000000,1.31538386e-07,-0.0200001137,0.0338055296,4.76890123e-05,5.50102523e-05,-0.02
1,18,518456,43000000000,1.31460393e-07,-0.0200001132,0.0338053391,4.75785807e-05,5.51055177e-05,-0.02
1,18,518456.1,43100000000,1.31380297e-07,-0.0200001127,0.033805149,4.74679589e-05,5.52005624e-05,-0.02
1,18,518456.2,43200000000,1.31298098e-07,-0.0200001121,0.0338049593,4.73571471e-05,5.52953853e-05,-0.02
1,18,518456.3,43300000000,1.31213799e-07,-0.0200001116,0.0338047701,4.72461459e-05,5.53899864e-05,-0.02
1,18,518456.4,43400000000,1.311274e-07,-0.0200001111,0.0338045814,4.71349557e-05,5.54843656e-05,-0.02
1,18,518456.5,43500000000,1.31038904e-07,-0.0200001106,0.0338043931,4.70235769e-05,5.5578522e-05,-0.02
